28.7478	32.1332	56.0418	3.65082
35.2082	104.656	62.9305	3.06993
2.76159	26.6499	32.9817	4.05975
62.9759	101.063	54.1875	3.91172
63.4298	13.5819	85.5272	3.69386
42.8184	51.5935	44.268	3.39019
55.9048	50.8071	63.1249	3.28919
86.8044	104.899	66.5727	3.65348
88.2083	51.3553	63.2067	3.11891
96.7618	93.8166	81.0984	3.92008
32.9649	79.6003	49.4142	3.58157
95.4033	72.3806	63.7263	3.59882
110.858	85.3402	73.743	3.86916
39.7339	9.16007	101.537	3.38075
56.4653	69.0551	40.8703	3.93539
62.8141	18.1553	4.87632	3.61908
100.001	48.5518	10.7054	3.94459
27.1388	0.70457	114.415	2.84305
74.9096	98.8493	10.7199	3.12644
8.92648	22.551	54.2901	3.77676
8.11184	105.73	82.385	3.56089
111.819	2.81157	14.9762	3.83585
27.1499	19.8033	47.1415	4.04456
97.1557	27.1729	20.4384	3.97914
40.9568	115.817	8.8539	3.52012
28.9087	57.5751	60.8032	3.45267
28.3885	28.5677	71.7998	3.56771
38.1743	98.0248	16.4548	4.15859
102.887	77.4893	111.22	3.39258
5.65638	10.5342	48.8396	4.02748
63.8595	31.9051	22.8647	4.34373
40.584	58.015	53.3059	3.54507
14.855	65.1783	5.41227	3.87853
37.8033	53.1537	3.5205	3.88299
42.9317	28.1758	108.081	2.85021
44.7098	43.3094	69.1913	3.66347
46.6013	59.6177	37.3208	4.4675
14.3459	63.8834	37.7101	4.01802
23.7182	33.1978	103.413	3.24161
0.784589	106.182	7.96665	3.34448
98.2968	106.819	107.992	3.1484
32.377	54.6393	13.7663	3.28114
37.4817	29.9994	16.1134	3.65639
31.2971	85.8487	57.0229	3.32326
0.385087	87.2386	102.121	3.34299
11.5489	111.65	11.3997	3.985
63.958	65.0016	79.1465	3.75923
87.6573	113.079	38.5967	3.24157
46.5467	102.18	67.7648	3.7093
48.2832	38.7823	62.3875	3.78948
75.8455	30.9354	93.2749	3.44263
16.1839	44.2871	26.48	3.35485
43.7887	55.8132	1.64853	2.78641
88.9609	1.61548	6.20869	3.23243
18.2223	99.5023	61.9375	3.73399
2.73887	47.3416	85.7919	3.40808
22.7225	10.4818	36.985	3.74721
46.8517	72.5411	-0.939251	3.90493
111.23	12.7957	30.7143	3.62945
80.8336	52.3777	27.2624	3.87355
110.94	54.9738	110.858	3.83001
94.759	96.2752	2.77824	3.70552
2.88916	88.4494	47.9342	3.46977
60.7378	67.0311	63.2356	3.51885
37.4285	78.8507	41.425	4.96169
32.1231	18.2631	109.477	3.55005
26.3911	97.5781	52.1612	4.23777
55.4598	35.841	29.5758	3.30434
62.374	33.5264	56.2345	3.1281
116.526	10.8612	84.8697	3.55244
68.077	56.9091	57.9349	3.9334
24.5737	47.7836	93.7276	3.44317
92.349	35.5983	53.3881	3.86679
24.9389	101.607	78.1743	3.2694
29.2314	52.1026	37.677	3.66193
112.171	25.6188	43.7071	3.49173
94.6811	34.0283	42.3769	3.09902
77.7281	36.6352	46.9501	4.26981
8.8161	63.3396	1.80529	3.29842
91.7028	112.569	0.617148	3.68393
53.5496	116.591	32.1411	3.6998
41.1358	51.7099	58.1995	4.33466
83.6041	56.2694	87.7145	3.26033
84.6444	11.4993	12.8202	4.26369
68.4818	67.0748	56.7413	3.32149
59.7482	65.7628	101.302	3.47039
113.123	78.2504	10.6902	3.70843
103.484	105.957	15.4658	3.7377
98.0792	17.5224	10.723	3.99292
12.43	68.2272	51.8581	4.67989
14.4634	106.375	46.6931	3.70443
